URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,DNS_QUERY_TIMES,Type
52,10,UTF-8,Apache-Coyote/1.1,-1,US,NJ,2/03/1995 0:00,30/06/2016 0:00,0,-1
52,9,UTF-8,nginx/1.8.1,9662,Unknown,Unknown,18/01/2008 0:00,5/01/2017 0:00,4,-1
52,9,utf-8,Apache,44313,CA,ON,9/12/2003 0:00,22/10/2016 0:00,0,-1
52,10,us-ascii,Unknown,257,US,WA,22/03/1999 0:00,15/07/2016 0:00,0,-1
52,11,UTF-8,cloudflare-nginx,-1,Unknown,Unknown,Unknown,Unknown,0,-1
52,11,UTF-8,Apache/2.4.7 (Ubuntu),-1,Unknown,Unknown,27/05/1998 0:00,25/04/2017 0:00,2,-1
52,9,UTF-8,cloudflare-nginx,-1,CA,ON,17/09/1998 0:00,10/11/2016 0:00,4,-1
52,10,utf-8,Apache,17167,Unknown,Unknown,7/05/1998 0:00,16/09/2016 0:00,4,-1
52,10,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
52,8,utf-8,nginx/1.10.0,-1,Unknown,Unknown,5/11/2003 0:00,6/11/2016 0:00,4,-1
52,11,UTF-8,nginx/1.12.0,-1,Unknown,Unknown,Unknown,Unknown,4,-1
52,11,Unknown,Microsoft-IIS/8.5,0,US,NJ,23/10/1994 0:00,1/11/2016 0:00,4,-1
52,11,ISO-8859-1,Nginx (OpenBSD),14863,HK,-,24/05/2010 0:00,25/07/2016 0:00,2,-1
52,10,us-ascii,Unknown,257,US,WA,22/03/1999 0:00,15/07/2016 0:00,8,-1
52,10,ISO-8859-1,Apache,5443,CA,Quebec,14/10/2007 12:24,1/09/2016 14:20,0,-1
52,9,utf-8,Zope/(2.13.16; python 2.6.8; linux2) ZServer/1.1,28239,Unknown,Unknown,Unknown,Unknown,4,-1
52,8,utf-8,nginx,-1,AU,QLD,25/11/2016 0:00,15/03/2017 0:00,0,-1
52,10,UTF-8,nginx,-1,CA,Manitoba,30/09/2002 0:00,24/09/2016 0:00,0,-1
52,11,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
52,11,UTF-8,GSE,9801,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
53,12,ISO-8859-1,nginx/1.12.0,242,US,ALABAMA,9/02/2007 0:00,9/02/2017 0:00,2,1
53,11,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
53,10,UTF-8,nginx,-1,US,CO,10/02/1999 0:00,6/02/2017 0:00,0,-1
53,8,utf-8,Unknown,11158,US,PA,7/08/1995 0:00,27/03/2014 0:00,0,-1
53,10,UTF-8,nginx/1.11.10,-1,CA,Quebec,21/05/1997 0:00,26/07/2016 0:00,0,-1
53,12,UTF-8,Unknown,-1,US,CA,9/01/1998 0:00,4/01/2017 0:00,0,-1
53,11,utf-8,nginx/1.10.1,-1,Unknown,Unknown,Unknown,Unknown,0,-1
53,10,ISO-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,22897,Unknown,Unknown,10/01/2006 0:00,11/11/2014 0:00,0,-1
53,11,UTF-8,Apache/2.2.31 (Amazon),8466,US,NH,31/08/2004 0:00,1/06/2016 0:00,0,-1
53,10,UTF-8,nginx/1.11.10,-1,CA,Quebec,21/05/1997 0:00,26/07/2016 0:00,0,-1
53,9,UTF-8,Apache/2.2.21 (Unix) mod_ssl/2.2.21 OpenSSL/0.9.8e-fips-rhel5 PHP/5.3.10,2023,US,GA,5/12/2005 0:00,22/04/2015 0:00,0,-1
53,7,iso-8859-1,ATS/5.3.0,-1,CA,ON,27/05/2002 0:00,28/04/2017 0:00,6,-1
53,12,iso-8859-1,Apache,211,Unknown,Unknown,5/05/2001 0:00,28/01/2015 0:00,6,-1
53,12,ISO-8859-1,Apache,359174,CA,ON,1/12/1996 5:00,30/11/2016 10:30,4,-1
53,9,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,0,-1
53,10,us-ascii,Microsoft-HTTPAPI/2.0,324,United Kingdom,Unknown,Unknown,Unknown,0,-1
53,11,ISO-8859-1,cloudflare-nginx,-1,Unknown,Unknown,1/03/2008 0:00,17/04/2015 0:00,4,-1
53,12,UTF-8,Unknown,-1,US,WA,1/06/2001 0:00,17/05/2016 0:00,0,-1
53,9,UTF-8,nginx,20309,US,CA,6/12/1994 0:00,3/11/2015 0:00,0,-1
54,11,iso-8859-1,Apache,228,US,Arizona,16/02/2005 0:00,24/02/2016 0:00,4,1
54,11,ISO-8859-1,Apache/2,17140,US,CA,17/12/2005 0:00,18/11/2015 0:00,2,1
54,11,ISO-8859-1,Microsoft-IIS/7.5,7849,US,PA,7/08/1995 0:00,27/03/2014 0:00,0,-1
54,12,UTF-8,cloudflare-nginx,-1,Unknown,Unknown,Unknown,Unknown,0,-1
54,9,iso-8859-1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,341,US,MI,15/11/1998 0:00,23/12/2011 0:00,0,-1
54,12,ISO-8859-1,Apache/2.2.27 (Unix) OpenAM Web Agent/4.0.1-1 mod_ssl/2.2.27 OpenSSL/1.0.1p PHP/5.3.28,2503,Unknown,Unknown,Unknown,Unknown,0,-1
54,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,FL,2/10/2002 0:00,14/03/2017 0:00,0,-1
54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),-1,Unknown,Unknown,Unknown,Unknown,0,-1
54,8,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
54,11,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
54,9,ISO-8859-1,Apache/2.2.32,3020,CA,ON,6/03/1998 0:00,30/03/2017 0:00,4,-1
54,12,UTF-8,nginx/1.10.3,-1,US,VA,21/02/1992 0:00,22/08/2016 0:00,0,-1
54,12,UTF-8,mw2104.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
54,10,UTF-8,Apache-Coyote/1.1,-1,CN,Zhejiang,15/04/1999 0:00,20/06/2012 0:00,0,-1
54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),-1,Unknown,Unknown,Unknown,Unknown,0,-1
54,10,ISO-8859-1,cloudflare-nginx,18952,US,CA,29/09/2005 0:00,5/05/2016 0:00,4,-1
54,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
54,10,utf-8,Server,-1,US,CA,9/12/2002 0:00,2/05/2014 0:00,6,-1
54,10,ISO-8859-1,Apache,5438,US,TX,17/07/2000 0:00,3/03/2017 0:00,4,-1
54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),-1,Unknown,Unknown,Unknown,Unknown,8,-1
54,9,UTF-8,Apache,193,US,WA,27/06/2015 0:00,18/04/2016 0:00,2,-1
54,9,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,19/02/2005 0:00,20/02/2017 0:00,6,-1
54,11,UTF-8,Apache,26,US,FL,7/11/1996 0:00,25/08/2015 0:00,6,-1
54,10,UTF-8,nginx/1.4.6 (Ubuntu),-1,US,CA,14/12/1995 5:00,6/12/2016 21:52,4,-1
54,10,UTF-8,mw2230.codfw.wmnet,20518,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
54,12,utf-8,Unknown,1682,US,FL,6/11/1998 0:00,5/09/2014 0:00,4,-1
54,11,UTF-8,Apache/2.4.25 (cPanel) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,9208,AU,NSW,29/09/2000 0:00,18/11/2014 0:00,0,-1
54,12,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,18/10/2000 0:00,16/01/2017 0:00,0,-1
54,11,iso-8859-1,cloudflare-nginx,-1,US,MA,21/08/1998 0:00,3/10/2016 0:00,0,-1
55,12,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
55,12,ISO-8859-1,Apache/2.2.31 (CentOS),-1,PA,PANAMA,19/07/2004 0:00,6/07/2016 0:00,8,1
55,10,ISO-8859-1,Apache,14953,US,NY,30/12/2002 0:00,9/04/2014 0:00,0,-1
55,9,UTF-8,Apache,2080,US,CA,11/09/1997 4:00,9/12/2015 14:43,0,-1
55,12,utf-8,Apache/2.4.7 (Ubuntu),-1,US,Illinois,15/09/2003 0:00,16/09/2016 0:00,0,-1
55,10,UTF-8,nginx,12275,US,MA,15/09/1997 0:00,15/11/2016 0:00,0,-1
55,11,ISO-8859-1,.V01 Apache,-1,US,CA,21/05/1998 0:00,16/05/2016 0:00,0,-1
55,10,UTF-8,Apache,-1,US,FL,4/01/1997 0:00,30/11/2016 0:00,0,-1
55,12,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
55,9,UTF-8,cloudflare-nginx,-1,SI,Not Applicable,25/07/2003 18:21,6/12/2015 17:05,0,-1
55,10,UTF-8,mw2164.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
55,12,utf-8,Apache,66702,US,MO,20/05/1996 0:00,24/10/2016 0:00,0,-1
55,8,utf-8,nginx/1.10.0,-1,Unknown,Unknown,5/11/2003 0:00,6/11/2016 0:00,2,-1
55,11,UTF-8,mw2110.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
55,12,UTF-8,cloudflare-nginx,-1,BS,New Providence,25/10/2005 0:00,20/10/2016 0:00,0,-1
55,9,UTF-8,nginx/1.10.1,-1,US,FL,29/12/1999 0:00,14/04/2017 0:00,0,-1
55,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37 PHP/5.5.1 OpenSSL/1.0.1g mod_fcgid/2.3.9,13898,US,DE,1/09/1995 4:00,1/03/2017 19:31,4,-1
55,10,utf-8,Apache,44324,CA,ON,9/12/2003 0:00,22/10/2016 0:00,0,-1
55,12,UTF-8,mw2176.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
55,10,UTF-8,mw2187.codfw.wmnet,-1,US,CA,16/03/2003 8:22,29/03/2016 17:55,0,-1
55,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
55,10,utf-8,ATS,-1,US,CA,22/11/2003 0:00,1/05/2014 0:00,8,-1
55,10,UTF-8,mw2239.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,4,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,10,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,10,-1
55,11,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
55,10,UTF-8,Microsoft-IIS/8.5,20474,US,WI,2/12/1998 0:00,1/12/2016 0:00,0,-1
55,12,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
55,10,UTF-8,mw2106.codfw.wmnet,40179,US,CA,16/03/2003 8:22,29/03/2016 17:55,0,-1
55,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,22/07/2008 0:00,22/07/2016 0:00,0,-1
56,11,iso-8859-1,nginx/1.10.1,-1,PK,Punjab,27/09/2013 0:00,29/09/2016 0:00,2,1
56,8,iso-8859-1,Apache,257,US,CA,5/11/1999 0:00,11/08/2016 0:00,0,-1
56,12,ISO-8859-1,Unknown,25471,Unknown,Unknown,b,17/03/2017 0:00,0,-1
56,11,utf-8,Apache/2.2.15 (CentOS),7215,US,CA,13/08/2002 0:00,14/03/2017 0:00,0,-1
56,11,Unknown,Microsoft-IIS/7.0,0,US,New York,1/09/1998 0:00,15/10/2016 0:00,0,-1
56,12,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
56,9,UTF-8,Apache/2.2.15 (CentOS),965,CA,qc,8/12/1997 0:00,18/10/2015 0:00,0,-1
56,10,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
56,12,UTF-8,Apache,3042,US,CA,20/10/1998 0:00,4/12/2013 0:00,0,-1
56,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,16/12/1993 5:00,9/09/2015 20:47,0,-1
56,11,UTF-8,Apache-Coyote/1.1,8741,US,GA,16/02/2001 9:00,23/09/2014 14:02,0,-1
56,10,UTF-8,Unknown,-1,US,Connecticut,13/12/1995 0:00,14/09/2015 0:00,0,-1
56,10,UTF-8,nginx,14672,PA,PANAMA,25/02/1999 0:00,18/01/2016 0:00,0,-1
56,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,12,-1
56,11,iso-8859-1,Apache,229,Unknown,Unknown,13/10/2000 0:00,28/08/2015 0:00,0,-1
56,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
56,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,22/07/2008 0:00,22/07/2016 0:00,6,-1
56,11,iso-8859-1,Apache,189,Unknown,Unknown,6/08/2004 0:00,5/07/2016 0:00,6,-1
56,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Nevada,18/05/2003 7:22,19/05/2016 15:04,2,-1
56,9,ISO-8859-1,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,-1,CA,Quebec,4/02/2003 0:00,6/02/2017 0:00,6,-1
56,12,UTF-8,nginx/1.6.2,-1,CN,hunansheng,30/08/2004 0:00,8/03/2017 0:00,4,-1
56,13,utf-8,Apache,67283,US,MO,20/05/1996 0:00,24/10/2016 0:00,6,-1
56,12,ISO-8859-1,nginx,1523,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,8,-1
56,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Arizona,9/08/2002 18:13,3/04/2016 11:08,6,-1
56,12,UTF-8,mw2228.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
56,9,ISO-8859-1,Apache,1264,IL,il,29/12/2008 0:00,15/03/2017 0:00,0,-1
56,9,iso-8859-1,Apache,225,Unknown,Unknown,Unknown,Unknown,0,-1
56,11,ISO-8859-1,Aeria Games & Entertainment,17072,DE,Berlin,31/07/2006 0:00,28/02/2017 0:00,0,-1
56,11,utf-8,Apache,17541,US,CA,16/11/1998 0:00,3/03/2017 0:00,0,-1
56,10,utf-8,nginx/1.12.0,-1,US,FL,18/04/2000 0:00,18/04/2016 0:00,0,-1
56,11,utf-8,nginx/1.6.3 + Phusion Passenger,-1,Unknown,Unknown,20/04/2001 0:00,22/05/2015 0:00,4,-1
56,11,ISO-8859-1,nginx/1.12.0,-1,US,Arizona,28/09/2005 0:00,2/03/2017 0:00,0,-1
56,11,UTF-8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,3782,PA,PANAMA,31/05/2005 0:00,6/03/2017 0:00,0,-1
57,9,iso-8859-1,Apache,355,US,FL,3/08/1998 0:00,6/02/2017 0:00,0,-1
57,11,UTF-8,mw2173.codfw.wmnet,7340,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
57,11,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,5796,US,Arizona,14/02/2000 0:00,14/02/2016 0:00,0,-1
57,10,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
57,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
57,11,utf-8,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,448,Unknown,Unknown,Unknown,Unknown,0,-1
57,11,UTF-8,Apache-Coyote/1.1,17249,Unknown,Unknown,16/10/2000 0:00,25/10/2016 0:00,0,-1
57,11,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,5/02/1999 0:00,20/04/2015 0:00,0,-1
57,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
57,12,utf-8,Unknown,20504,US,NY,14/04/1998 0:00,15/03/2017 0:00,0,-1
57,12,utf-8,Apache/2.2.31 (Amazon),6828,Unknown,Unknown,28/08/2007 0:00,29/04/2013 0:00,0,-1
57,10,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,12,-1
57,10,ISO-8859-1,nginx,1510,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,6,-1
57,10,UTF-8,nginx,-1,SE,INDAL,19/12/2006 0:00,17/12/2016 0:00,2,-1
57,10,UTF-8,Apache,-1,Unknown,Unknown,16/01/2001 0:00,17/12/2016 0:00,4,-1
57,12,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,11202,US,IL,12/12/1990 0:00,8/06/2015 0:00,4,-1
57,9,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,6588,JP,Osaka,19/07/2016 0:00,19/07/2016 0:00,4,-1
57,10,iso-8859-1,Apache/2,345,US,CA,25/02/1999 0:00,18/01/2017 0:00,2,-1
57,13,UTF-8,cloudflare-nginx,-1,US,NY,13/11/2003 0:00,12/01/2017 0:00,6,-1
57,11,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
57,11,iso-8859-1,nginx,234,US,NY,2/12/2000 0:00,3/11/2016 0:00,4,-1
57,10,ISO-8859-1,Apache,21046,US,NY,30/12/2002 0:00,9/04/2014 0:00,4,-1
57,11,utf-8,Microsoft-IIS/7.0,23463,IT,RM,7/04/2006 16:53,8/04/2017 1:39,4,-1
57,10,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,4,-1
57,11,utf-8,Apache,-1,US,CO,8/05/2003 0:00,5/05/2015 0:00,2,-1
57,11,iso-8859-1,Apache,241,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
57,7,UTF-8,Apache/2.2.31 (Amazon),1182,Unknown,Unknown,29/07/2004 0:00,3/01/2016 0:00,4,-1
57,12,UTF-8,nginx,-1,US,Arizona,30/11/2006 0:00,17/04/2015 0:00,0,-1
57,13,UTF-8,mw2198.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
57,11,ISO-8859-1,Apache,10280,US,IL,9/03/2006 0:00,23/02/2017 0:00,0,-1
58,12,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
58,13,UTF-8,nginx/1.12.0,5962,US,UTAH,6/05/2006 0:00,6/05/2016 0:00,4,1
58,12,utf-8,Apache,-1,US,NY,18/01/1994 0:00,21/10/2016 0:00,0,-1
58,8,UTF-8,Apache,58,US,MA,12/09/2009 21:54,23/08/2016 10:07,0,-1
58,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
58,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,22/07/2008 0:00,22/07/2016 0:00,0,-1
58,9,ISO-8859-1,nginx/1.12.0,-1,US,Illinois,4/10/2010 0:00,21/10/2014 0:00,0,-1
58,11,utf-8,nginx/1.6.3 + Phusion Passenger,-1,US,Arizona,20/04/2001 0:00,22/05/2015 0:00,0,-1
58,10,UTF-8,GSE,208082,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
58,11,us-ascii,Unknown,-1,US,WA,22/03/1999 0:00,15/07/2016 0:00,0,-1
58,11,ISO-8859-1,nginx/1.12.0,-1,CA,QC,18/04/2005 22:11,22/03/2017 18:00,0,-1
58,8,iso-8859-1,Apache/2,345,US,FL,1/10/2001 0:00,16/01/2017 0:00,4,-1
58,12,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CA,18/04/2001 0:00,27/09/2016 0:00,8,-1
58,10,ISO-8859-1,nginx,-1,CA,ON,14/07/1998 4:00,11/07/2016 9:21,2,-1
58,9,us-ascii,Unknown,324,US,CO,15/08/1995 0:00,13/07/2016 0:00,4,-1
58,9,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,8/09/2004 0:00,28/02/2017 0:00,4,-1
58,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,1688,US,Arizona,26/01/2001 12:11,7/12/2015 11:23,0,-1
58,11,UTF-8,mw2172.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
58,11,UTF-8,nginx,-1,Unknown,Unknown,17/07/2006 0:00,7/09/2016 0:00,6,-1
58,9,ISO-8859-1,nginx/1.2.6,-1,US,Arizona,17/05/2001 0:00,15/04/2015 0:00,0,-1
58,11,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
58,11,ISO-8859-1,Server,1179,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
58,12,utf-8,nginx/1.8.0,90837,US,va,7/09/1993 0:00,5/08/2016 0:00,0,-1
59,11,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
59,11,utf-8,cloudflare-nginx,-1,US,Arizona,7/06/2001 0:00,27/11/2015 0:00,0,-1
59,10,iso-8859-1,Unknown,-1,Unknown,Unknown,13/08/2004 0:00,20/08/2015 0:00,0,-1
59,11,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
59,10,utf-8,Microsoft-IIS/8.5,26958,Unknown,Unknown,16/06/1996 0:00,28/03/2016 0:00,6,-1
59,12,utf-8,nginx,162,BS,New Providence,6/11/2007 0:00,1/10/2016 0:00,0,-1
59,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37,19404,US,IL,14/06/1995 0:00,17/05/2016 0:00,0,-1
59,11,ISO-8859-1,nginx,162,US,Virginia,23/03/1998 0:00,29/05/2015 0:00,0,-1
59,10,us-ascii,Unknown,324,US,FL,21/04/2002 0:00,23/03/2017 0:00,0,-1
59,10,iso-8859-1,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,352,CN,Unknown,7/07/2007 0:00,4/03/2017 0:00,0,-1
59,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
59,11,utf-8,Unknown,7697,Unknown,Unknown,Unknown,Unknown,0,-1
59,10,us-ascii,Unknown,324,US,FL,21/04/2002 0:00,23/03/2017 0:00,0,-1
59,13,UTF-8,Unknown,9322,US,AZ,31/12/2005 0:00,31/12/2016 0:00,0,-1
59,10,UTF-8,Apache/2.2.22 (Debian),-1,FR,Unknown,17/03/1996 5:00,1/06/2016 10:45,0,-1
59,11,UTF-8,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,-1,Unknown,Unknown,19/02/2002 0:00,25/04/2016 0:00,0,-1
59,15,UTF-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,8,-1
59,9,ISO-8859-1,nginx,12629,US,CA,28/04/2005 0:00,7/12/2015 0:00,2,-1
59,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,22/07/2008 0:00,22/07/2016 0:00,6,-1
59,9,us-ascii,Unknown,324,US,CO,15/08/1995 0:00,13/07/2016 0:00,4,-1
59,13,ISO-8859-1,nginx/1.4.4,-1,US,UT,21/06/1997 0:00,21/10/2016 0:00,0,-1
59,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,16/05/1995 0:00,21/10/2016 0:00,4,-1
59,11,ISO-8859-1,Apache,5290,US,FL,24/04/1999 0:00,23/02/2015 0:00,4,-1
59,11,utf-8,Unknown,12965,US,FL,24/01/2001 0:00,24/01/2017 0:00,4,-1
59,13,us-ascii,Microsoft-IIS/7.5,324,US,Missouri,23/05/1997 0:00,15/04/2015 0:00,6,-1
59,11,ISO-8859-1,cloudflare-nginx,-1,NL,ZH,12/09/2002 0:00,6/05/2015 0:00,4,-1
59,10,UTF-8,Apache,-1,US,WA,20/02/2006 0:00,22/02/2017 0:00,4,-1
59,12,utf-8,nginx,162,BS,New Providence,6/11/2007 0:00,1/10/2016 0:00,8,-1
59,11,ISO-8859-1,Apache/2.2.22 (Ubuntu),125,US,Oregon,21/11/1997 0:00,5/03/2017 0:00,6,-1
59,12,ISO-8859-1,nginx,1511,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,0,-1
59,11,ISO-8859-1,Apache,5290,US,FL,24/04/1999 0:00,23/02/2015 0:00,0,-1
59,12,UTF-8,cloudflare-nginx,-1,US,FL,19/03/1999 0:00,11/03/2012 0:00,4,-1
59,10,utf-8,Microsoft-IIS/8.5,19867,Unknown,Unknown,16/06/1996 0:00,28/03/2016 0:00,8,-1
59,13,iso-8859-1,nginx/1.2.1,-1,Unknown,Unknown,Unknown,Unknown,0,-1
60,11,ISO-8859-1,Apache,-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
60,11,iso-8859-1,Apache,198,HK,Unknown,1/09/2016 0:00,2/09/2016 0:00,2,-1
60,11,ISO-8859-1,Unknown,1973,Unknown,Unknown,Unknown,Unknown,0,-1
60,10,utf-8,cloudflare-nginx,-1,US,CA,4/11/1998 0:00,2/10/2016 0:00,0,-1
60,11,iso-8859-1,Apache,243,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
60,11,us-ascii,Microsoft-HTTPAPI/2.0,324,CH,Unknown,9/08/1995 0:00,4/08/2015 0:00,0,-1
60,10,utf-8,Cowboy,21666,US,CA,15/04/2010 0:00,11/04/2017 0:00,0,-1
60,12,UTF-8,nginx,-1,US,CA,12/12/2003 0:00,18/10/2016 0:00,0,-1
60,10,UTF-8,Apache/2.2.22 (Debian),8774,KR,Unknown,4/12/2014 0:00,16/11/2016 0:00,0,-1
60,13,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
60,11,UTF-8,nginx/1.2.1,2544,Unknown,Unknown,16/07/1998 16:08,Unknown,0,-1
60,13,utf-8,Apache,-1,Unknown,Unknown,10/06/1999 0:00,11/04/2016 0:00,0,-1
60,11,ISO-8859-1,cloudflare-nginx,-1,US,Illinois,28/08/2001 0:00,28/04/2015 0:00,6,-1
60,12,iso-8859-1,nginx,-1,CA,BC,20/10/1998 0:00,7/12/2015 0:00,2,-1
60,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,5/06/2003 0:00,26/11/2014 0:00,2,-1
60,11,ISO-8859-1,Apache,-1,CA,BC,12/10/2003 0:00,7/08/2015 0:00,6,-1
60,11,UTF-8,Apache,40582,US,ny,20/05/1996 0:00,19/04/2017 0:00,6,-1
